"BehaviorSpace results (NetLogo 6.0.2)"
"ESPA Farmer Adaptation Model.nlogo"
"Thesis Experiment-Refined after interrupt"
"04/16/2019 21:19:15:828 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","308","0","216"
"[run number]","PerceptionThreshold","BeliefInSocialSanctionsAverage","FixRandomSeed?","Simulate-ESPA_CAMP","ExperimentVariablesFile","PrintReporters?","WriteCropBudgets?","IAC-PhysArous-Threshold","WriteDetailedCropBudgets?","F-Ratio-V","RandomStartingMoney","WriteOutputs?","F-Ratio-W","UseRandomRotations?","WaterRightDistribution","Run-Number","RandomSeed","TypicalAmountFarmerIsWillingToLosePerField","Animate?","ROISeasonTolerance","Social-Connections-per-Farmer","InputIntensityDistribution","Lognormal-Sigma","InternalScalar","IndividualFieldCalcs?","Tracers?","BeliefInESPASD","GeneratingWorlds?","BeliefInSocialSanctionsSD","ExternalScalar","NumberOfSeasons","EfficacyScalar","AcreageDistributionType","RhythmScalar","InterfaceVariableFileName","BeliefInESPAAverage","CustomFarmerAccess","PopulateMethod","BeliefsInEconomicSanctionsSD","water-preference","OffsetIrrigationWithSkill?","WorldFileName","ChargeForOverdraw","Consultants-per-Farmer","BeliefInEconomicSanctionsAverage","Use-Aqua-Crop","Decision-Making","PercVarWillingnessToLose","GWD","WaterRightSeniorityDistribution","[step]","count farmers","ExperimentName","RandomSeed","Decision-Making","ExperimentalToleranceforLoss","InternalScalar","ExternalScalar","EfficacyScalar","RhythmScalar","PerceptionThreshold","count patches with [owner != 0]","count farmers with [farmsize < 50]","count farmers with [farmsize > 50 AND farmsize < 100]","count farmers with [farmsize > 100 AND farmsize < 500]","count farmers with [farmsize > 500 AND farmsize < 1000]","count farmers with [farmsize > 1000 AND farmsize < 10000]","count farmers with [rotation = ""PotatoBeetGrainGrain""]","count farmers with [rotation = ""PotatoGrainBeetGrain""]","count farmers with [rotation = ""HayGrain""]","count farmers with [rotation = ""HayGrainPotatoGrain""]","count farmers with [rotation = ""PotatoGrainGrain""]","count farmers with [rotation = ""HayBarleyPotato""]","count farmers with [rotation = ""HayGrainGrainPotato""]","count farmers with [rotation = ""GrainPotatoBeetsHay""]","count farmers with [rotation = ""Landlord""]","count patches with [PreferredLandUse = ""Alfalfa""]","count patches with [PreferredLandUse = ""Barley""]","count patches with [PreferredLandUse = ""Corn""]","count patches with [PreferredLandUse = ""Potatoes""]","count patches with [PreferredLandUse = ""Spring Wheat""]","count patches with [PreferredLandUse = ""Sugarbeets""]","count patches with [PreferredLandUse = ""Winter Wheat""]","count patches with [PreferredLandUse = ""Alfalfa_Perennial""]","count patches with [TypeOfIrrigation = ""Center Pivot LEPA""]","count patches with [TypeOfIrrigation = ""Center Pivot LESA""]","count patches with [TypeOfIrrigation = ""Center Pivot MESA""]","count patches with [TypeOfIrrigation = ""Drip Tape""]","count patches with [TypeOfIrrigation = ""Furrow""]","NumberOfFarmersWithChangedWM"
"4","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-1_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","5","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-1_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","0.5","1","1","0.25","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","274","35","184","333","338","165","0","89","92","0","1047","6","273","[78 5 8 1 0]"
"2","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs5.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","5","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","0.5","0.5","1","0.75","16801","295","63","115","6","50","76","88","89","0","0","199","0","77","0","228","37","194","335","302","214","0","117","56","0","1070","10","291","[45 5 4 0 2]"
"1","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","5","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","0.5","0.5","1","0.75","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","235","50","136","350","352","167","0","128","65","0","1073","6","274","[51 3 7 1 3]"
"3","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs6.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","6","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","0.5","0.5","1","0.75","16790","293","56","126","5","49","85","79","78","0","0","210","0","77","0","7","59","110","368","377","185","0","309","55","0","1095","4","261","[38 6 4 0 4 3]"
"4","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-1_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","6","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-1_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","0.5","1","1","0.25","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","9","45","162","360","326","199","0","317","94","0","1047","6","271","[78 5 8 1 0 2]"
"2","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs5.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","6","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","0.5","0.5","1","0.75","16801","295","63","115","6","50","76","88","89","0","0","199","0","77","0","43","32","171","351","285","246","0","299","56","0","1070","10","291","[45 5 4 0 2 0]"
"1","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","6","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","0.5","0.5","1","0.75","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","18","38","143","375","328","201","0","315","66","0","1073","6","273","[51 3 7 1 3 1]"
"3","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs6.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","7","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","0.5","0.5","1","0.75","16790","293","56","126","5","49","85","79","78","0","0","210","0","77","0","7","43","194","378","292","194","0","307","57","0","1096","4","258","[38 6 4 0 4 3 3]"
"4","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-1_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","7","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-1_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","0.5","1","1","0.25","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","40","29","218","360","274","178","0","319","94","0","1047","6","271","[78 5 8 1 0 2 0]"
"2","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs5.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","7","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","0.5","0.5","1","0.75","16801","295","63","115","6","50","76","88","89","0","0","199","0","77","0","49","34","188","363","252","203","0","338","56","0","1070","10","291","[45 5 4 0 2 0 0]"
"1","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","7","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","0.5","0.5","1","0.75","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","36","30","181","396","269","177","0","329","68","0","1073","6","271","[51 3 7 1 3 1 2]"
"3","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs6.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","8","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","0.5","0.5","1","0.75","16790","293","56","126","5","49","85","79","78","0","0","210","0","77","0","54","49","203","368","285","203","0","253","57","0","1096","4","258","[38 6 4 0 4 3 3 0]"
"4","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-1_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","8","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-1_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","0.5","1","1","0.25","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","44","33","217","354","271","180","0","319","95","0","1047","6","270","[78 5 8 1 0 2 0 1]"
"2","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs5.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","8","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","0.5","0.5","1","0.75","16801","295","63","115","6","50","76","88","89","0","0","199","0","77","0","43","40","198","366","245","203","0","332","58","0","1070","10","289","[45 5 4 0 2 0 0 2]"
"3","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs6.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","9","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","0.5","0.5","1","0.75","16790","293","56","126","5","49","85","79","78","0","0","210","0","77","0","7","58","185","392","303","178","0","292","59","0","1096","4","256","[38 6 4 0 4 3 3 0 2]"
"4","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-1_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","9","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-1_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","0.5","1","1","0.25","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","5","38","210","373","276","170","0","346","97","0","1047","6","268","[78 5 8 1 0 2 0 1 2]"
"2","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs5.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","9","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","0.5","0.5","1","0.75","16801","295","63","115","6","50","76","88","89","0","0","199","0","77","0","8","45","178","371","268","199","0","358","59","0","1070","10","288","[45 5 4 0 2 0 0 2 1]"
"1","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","8","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","0.5","0.5","1","0.75","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","38","35","216","398","234","181","0","316","69","0","1073","6","270","[51 3 7 1 3 1 2 1]"
"3","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs6.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","10","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","0.5","0.5","1","0.75","16790","293","56","126","5","49","85","79","78","0","0","210","0","77","0","10","51","185","396","301","180","0","292","60","0","1096","4","255","[38 6 4 0 4 3 3 0 2 1]"
"4","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-1_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","10","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-1_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","0.5","1","1","0.25","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","9","33","192","394","271","174","0","345","98","0","1047","6","267","[78 5 8 1 0 2 0 1 2 1]"
"2","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs5.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","10","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","0.5","0.5","1","0.75","16801","295","63","115","6","50","76","88","89","0","0","199","0","77","0","10","33","195","374","244","210","0","361","60","0","1070","10","287","[45 5 4 0 2 0 0 2 1 1]"
"1","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","9","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","0.5","0.5","1","0.75","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","9","32","194","412","261","168","0","342","69","0","1073","6","270","[51 3 7 1 3 1 2 1 0]"
"3","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs6.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","11","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","0.5","0.5","1","0.75","16790","293","56","126","5","49","85","79","78","0","0","210","0","77","0","104","105","275","479","7","310","0","135","137","0","1028","4","246","[38 6 4 0 4 3 3 0 2 1 45]"
"4","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-1_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","11","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-1_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","0.5","1","1","0.25","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","129","92","283","429","4","318","0","163","169","0","985","6","258","[78 5 8 1 0 2 0 1 2 1 49]"
"2","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs5.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","11","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","0.5","0.5","1","0.75","16801","295","63","115","6","50","76","88","89","0","0","199","0","77","0","106","130","259","442","18","306","0","166","165","0","984","8","270","[45 5 4 0 2 0 0 2 1 1 60]"
"1","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","10","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","0.5","0.5","1","0.75","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","9","34","186","439","249","157","0","344","72","0","1073","6","267","[51 3 7 1 3 1 2 1 0 3]"
"1","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","11","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","0.5","0.5","1","0.75","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","133","101","193","474","10","349","0","158","149","0","1002","6","261","[51 3 7 1 3 1 2 1 0 3 55]"
"3","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs6.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","12","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-0.5_RS-1_PT-0.75""","1","""IAC Framework""","2500","1.5","0.5","0.5","1","0.75","16790","293","56","126","5","49","85","79","78","0","0","210","0","77","0","137","184","36","337","373","169","0","179","137","0","1028","4","246","[38 6 4 0 4 3 3 0 2 1 45 0]"
"4","0.5","0.5","true","true","""/data/Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-1_RS-1_PT-0.25.txt""","false","false","2.5","false","0","false","false","0","true","""Normal""","0","1","2500","false","5","3","""Random""","0","1","true","false","0.1","false","0.1","1","5","1","""Categorical""","1","""/data/InterfaceInputs4.txt""","0.5","100","""Random""","0.1","100","false","""0""","100","2","0.5","false","""IAC Framework""","5","""Magic Valley GWD""","""Uniform""","12","529","""Experiment_DM-IAC Framework_TFL-2500_CFO-100_IS-1.5_ES-0.5_EffS-1_RS-1_PT-0.25""","1","""IAC Framework""","2500","1.5","0.5","1","1","0.25","16792","286","61","128","7","47","87","83","79","0","0","197","0","83","0","181","177","117","327","270","160","0","186","169","0","985","6","258","[78 5 8 1 0 2 0 1 2 1 49 0]"
